,mix_id,bandwidth,malicious,unselected,layer0,layer1,layer2
314,314,1.2381673939062658,False,0.27,0.232,0.263,0.235
315,315,6.202130712657025,False,0.231,0.264,0.263,0.242
316,316,37.74433156914234,False,0.238,0.252,0.255,0.255
317,317,13.594936541877855,False,0.25,0.265,0.238,0.247
318,318,6.030323021576894,False,0.228,0.25,0.26,0.262
319,319,16.14395491883156,False,0.251,0.257,0.236,0.256
320,320,0.7863198865778396,False,0.239,0.242,0.272,0.247
321,321,4.261228610764103,False,0.24,0.287,0.242,0.231
322,322,8.282016506125208,False,0.23,0.256,0.253,0.261
323,323,6.952851987902087,False,0.254,0.235,0.251,0.26
324,324,4.401683029153494,False,0.261,0.266,0.261,0.212
325,325,16.06825053396477,False,0.234,0.27,0.233,0.263
326,326,5.819632955433717,False,0.257,0.263,0.228,0.252
327,327,2.0967510977466275,False,0.254,0.245,0.254,0.247
328,328,3.417111047608332,False,0.254,0.24,0.244,0.262
329,329,14.553435564110533,False,0.282,0.237,0.243,0.238
330,330,0.5309591905265154,False,0.255,0.215,0.252,0.278
331,331,8.224654064966062,False,0.272,0.246,0.246,0.236
332,332,31.177642426433845,False,0.244,0.266,0.261,0.229
333,333,2.9153570016345616,False,0.251,0.246,0.257,0.246
334,334,1.11254544310314,False,0.279,0.237,0.255,0.229
335,335,0.0236336968593,False,0.215,0.266,0.267,0.252
336,336,3.995785204914897,False,0.261,0.241,0.248,0.25
337,337,0.0872806131419625,False,0.25,0.25,0.246,0.254
338,338,23.86022505337333,False,0.234,0.258,0.243,0.265
339,339,7.052918365436064,False,0.278,0.267,0.234,0.221
340,340,31.407606571737148,False,0.244,0.25,0.241,0.265
341,341,18.85807805026585,False,0.263,0.279,0.239,0.219
342,342,2.948771787028839,False,0.239,0.253,0.241,0.267
343,343,1.4120294861920848,False,0.259,0.246,0.235,0.26
344,344,2.773219441126324,False,0.243,0.251,0.246,0.26
345,345,4.4275598077979765,False,0.257,0.254,0.235,0.254
346,346,1.1093604776234551,False,0.242,0.265,0.243,0.25
347,347,11.265827399476724,False,0.249,0.235,0.24,0.276
348,348,14.806178681308028,False,0.244,0.277,0.225,0.254
349,349,0.2045341595816198,False,0.233,0.246,0.287,0.234
350,350,0.589818699582994,False,0.245,0.257,0.244,0.254
351,351,0.1622287586026709,False,0.279,0.241,0.233,0.247
352,352,0.8723023511511518,False,0.257,0.24,0.238,0.265
353,353,3.361471753053974,False,0.237,0.26,0.242,0.261
354,354,15.128885260079995,False,0.242,0.244,0.256,0.258
355,355,6.152921596696869,False,0.25,0.275,0.245,0.23
356,356,10.660189944879662,False,0.249,0.245,0.262,0.244
357,357,24.53413229953081,False,0.26,0.233,0.26,0.247
358,358,5.29822494397206,False,0.25,0.229,0.27,0.251
359,359,4.309183767213408,False,0.275,0.229,0.253,0.243
360,360,10.29589243774947,False,0.241,0.249,0.27,0.24
361,361,14.426955170502795,False,0.244,0.235,0.287,0.234
362,362,0.9570354941604884,False,0.238,0.266,0.244,0.252
363,363,0.105916049389329,False,0.234,0.259,0.253,0.254
364,364,21.018242136531818,False,0.269,0.277,0.212,0.242
365,365,14.977124512618484,False,0.273,0.246,0.229,0.252
366,366,22.101708477807577,False,0.262,0.241,0.249,0.248
367,367,8.076160351787992,False,0.233,0.273,0.232,0.262
368,368,18.03305454117104,False,0.21,0.266,0.266,0.258
369,369,3.660355905583242,False,0.257,0.241,0.252,0.25
370,370,11.863932431741144,False,0.22,0.259,0.263,0.258
371,371,18.23201441183725,False,0.235,0.239,0.253,0.273
372,372,2.873062927061197,False,0.262,0.208,0.264,0.266
373,373,0.1242228563066657,False,0.256,0.247,0.26,0.237
374,374,6.959930343123728,False,0.234,0.246,0.248,0.272
375,375,2.396984834128667,False,0.266,0.251,0.228,0.255
376,376,2.0916928982043306,False,0.262,0.256,0.257,0.225
377,377,8.097090217980579,False,0.237,0.264,0.246,0.253
378,378,5.526315027316337,False,0.266,0.265,0.256,0.213
379,379,23.75960159533675,False,0.287,0.225,0.251,0.237
380,380,10.22907870701176,False,0.247,0.244,0.252,0.257
381,381,14.221301492637048,False,0.251,0.243,0.26,0.246
382,382,40.032399244775576,False,0.243,0.243,0.25,0.264
383,383,0.4996118253385082,False,0.249,0.25,0.253,0.248
384,384,2.5099459915490367,False,0.234,0.251,0.269,0.246
385,385,7.57919865048742,False,0.25,0.239,0.246,0.265
386,386,2.763238527052697,False,0.233,0.277,0.252,0.238
387,387,0.151785667333008,False,0.224,0.284,0.257,0.235
388,388,0.0395922280321298,False,0.254,0.248,0.254,0.244
389,389,30.26161092628937,False,0.245,0.26,0.251,0.244
390,390,1.5540270642210472,False,0.259,0.257,0.254,0.23
391,391,18.17303855731383,False,0.266,0.238,0.249,0.247
392,392,1.461238551517837,False,0.256,0.245,0.243,0.256
393,393,4.17035748309384,False,0.252,0.263,0.238,0.247
394,394,4.188122781957565,False,0.239,0.259,0.232,0.27
395,395,7.744784493566159,False,0.226,0.266,0.254,0.254
396,396,64.03629403208222,False,0.245,0.262,0.255,0.238
397,397,15.356991252713827,False,0.24,0.253,0.237,0.27
398,398,5.467110527593729,False,0.246,0.223,0.279,0.252
399,399,0.0027566581426372,False,0.243,0.247,0.243,0.267
400,400,7.322315543492404,False,0.245,0.234,0.252,0.269
401,401,0.9315831275521156,False,0.253,0.225,0.268,0.254
402,402,0.7617569324223576,False,0.263,0.239,0.244,0.254
403,403,4.539043399546694,False,0.256,0.271,0.226,0.247
404,404,10.79179286779702,False,0.241,0.268,0.268,0.223
405,405,38.32703484917172,False,0.227,0.251,0.269,0.253
406,406,8.091101827137855,False,0.25,0.235,0.244,0.271
407,407,3.793755282468191,False,0.24,0.268,0.264,0.228
408,408,0.5814704091774804,False,0.261,0.258,0.242,0.239
409,409,3.637447963325912,False,0.264,0.248,0.243,0.245
410,410,8.259595847739337,False,0.264,0.256,0.216,0.264
411,411,8.47254701973259,False,0.247,0.249,0.244,0.26
412,412,21.51499592250857,False,0.224,0.261,0.268,0.247
413,413,4.857810355781244,False,0.244,0.25,0.268,0.238
414,414,41.62345535221173,False,0.26,0.261,0.242,0.237
415,415,8.576797585317868,False,0.234,0.263,0.255,0.248
416,416,6.644511069332314,False,0.27,0.238,0.242,0.25
417,417,3.6231565398598247,False,0.286,0.239,0.219,0.256
418,418,5.382973901257365,False,0.251,0.248,0.259,0.242
419,419,0.865804348373797,False,0.262,0.247,0.248,0.243
420,420,0.2602519382273326,False,0.283,0.239,0.234,0.244
421,421,48.73999237244181,False,0.231,0.275,0.254,0.24
422,422,3.462805046366595,False,0.248,0.267,0.238,0.247
423,423,0.1800520128914459,False,0.266,0.245,0.239,0.25
424,424,5.009841455238176,False,0.242,0.237,0.253,0.268
425,425,21.531344539753206,False,0.216,0.267,0.253,0.264
426,426,0.4043574420854997,False,0.24,0.276,0.251,0.233
427,427,13.779911123652074,False,0.251,0.235,0.258,0.256
428,428,0.3750207192123193,False,0.256,0.235,0.252,0.257
429,429,23.41546806561848,False,0.252,0.239,0.258,0.251
430,430,18.462838090034925,False,0.243,0.266,0.228,0.263
431,431,6.821648635289114,False,0.255,0.239,0.24,0.266
432,432,5.703562863056953,False,0.243,0.26,0.251,0.246
433,433,1.68699563993414,False,0.244,0.263,0.257,0.236
434,434,1.7099713331092912,False,0.246,0.24,0.251,0.263
435,435,0.0852527137775551,False,0.256,0.25,0.267,0.227
436,436,3.683516826264347,False,0.232,0.255,0.268,0.245
437,437,2.724591273266101,False,0.233,0.264,0.262,0.241
438,438,0.1922226400151568,False,0.255,0.258,0.247,0.24
439,439,0.6139763618470436,False,0.223,0.28,0.245,0.252
440,440,13.390624623687108,False,0.268,0.234,0.258,0.24
441,441,22.23102988089705,False,0.243,0.259,0.251,0.247
442,442,8.97466848669045,False,0.25,0.252,0.25,0.248
443,443,26.2774226443482,False,0.235,0.24,0.277,0.248
444,444,5.279227884486816,False,0.244,0.249,0.244,0.263
445,445,4.531957001236853,False,0.245,0.258,0.248,0.249
446,446,3.6852865795294254,False,0.24,0.228,0.263,0.269
447,447,25.07471086125803,False,0.232,0.267,0.262,0.239
448,448,8.799268347365558,False,0.256,0.263,0.239,0.242
449,449,25.934282413321124,False,0.251,0.229,0.253,0.267
450,450,27.288726528015385,False,0.224,0.258,0.262,0.256
451,451,1.6977396049389573,False,0.249,0.255,0.237,0.259
452,452,24.504055299691576,False,0.272,0.237,0.238,0.253
453,453,0.6174023532799974,False,0.236,0.239,0.257,0.268
454,454,40.0963820318979,False,0.271,0.24,0.24,0.249
455,455,4.0845636454478855,False,0.258,0.247,0.242,0.253
456,456,2.388963343468435,False,0.263,0.28,0.216,0.241
457,457,3.904925739979895,False,0.244,0.248,0.256,0.252
458,458,23.028295307805926,False,0.245,0.28,0.241,0.234
